doc_id,language,resource_level,model_pair,labse_published,labse_pooled,labse_aligned
cancer/getting-help-for-nausea-and-vomiting,vietnamese,high,gemini-3-pro vs kimi-k2,0.9748502373695374,0.9900804758071899,0.9030634239315987
cancer/living-with-skin-cancer,arabic,medium,claude-opus-4.5 vs gpt-5.1,0.9940742254257202,0.9950910806655884,0.9801247417926788
cancer/living-with-skin-cancer,arabic,medium,gemini-3-pro vs gpt-5.1,0.9747462272644043,0.9903451800346375,0.9763334393501282
cancer/living-with-skin-cancer,arabic,medium,gpt-5.1 vs kimi-k2,0.9892098307609558,0.9948612451553345,0.9834966063499451
cancer/living-with-skin-cancer,arabic,medium,claude-opus-4.5 vs gemini-3-pro,0.978754997253418,0.9905766248703003,0.9717140942811966
cancer/living-with-skin-cancer,arabic,medium,claude-opus-4.5 vs kimi-k2,0.9915807247161865,0.9944289326667786,0.9776100814342499
cancer/living-with-skin-cancer,arabic,medium,gemini-3-pro vs kimi-k2,0.9795897603034973,0.9909473061561584,0.9808865040540695
cancer/living-with-skin-cancer,chinese_simplified,high,claude-opus-4.5 vs gpt-5.1,0.9777185916900635,0.9777185916900635,0.9777185916900635
cancer/living-with-skin-cancer,chinese_simplified,high,gemini-3-pro vs gpt-5.1,0.9842926263809204,0.9842926263809204,0.9842926263809204
cancer/living-with-skin-cancer,chinese_simplified,high,gpt-5.1 vs kimi-k2,0.9808662533760071,0.9808661937713623,0.9808661937713623
cancer/living-with-skin-cancer,chinese_simplified,high,claude-opus-4.5 vs gemini-3-pro,0.9907932877540588,0.9907934069633484,0.9907934069633484
cancer/living-with-skin-cancer,chinese_simplified,high,claude-opus-4.5 vs kimi-k2,0.9879275560379028,0.9879274368286133,0.9879274368286133
cancer/living-with-skin-cancer,chinese_simplified,high,gemini-3-pro vs kimi-k2,0.9867032766342163,0.9867032170295715,0.9867032170295715
cancer/living-with-skin-cancer,haitian_creole,low,claude-opus-4.5 vs gpt-5.1,0.9894464015960693,0.9781529307365417,0.855902475118637
cancer/living-with-skin-cancer,haitian_creole,low,gemini-3-pro vs gpt-5.1,0.9708153009414673,0.9836990237236023,0.9330216765403747
cancer/living-with-skin-cancer,haitian_creole,low,gpt-5.1 vs kimi-k2,0.988060474395752,0.9800208210945129,0.9036274313926697
cancer/living-with-skin-cancer,haitian_creole,low,claude-opus-4.5 vs gemini-3-pro,0.974342942237854,0.9710060358047485,0.8490204274654388
cancer/living-with-skin-cancer,haitian_creole,low,claude-opus-4.5 vs kimi-k2,0.9908585548400879,0.9742529392242432,0.8385893642902374
cancer/living-with-skin-cancer,haitian_creole,low,gemini-3-pro vs kimi-k2,0.9761959314346313,0.9845554828643799,0.9582712531089783
cancer/living-with-skin-cancer,korean,medium,claude-opus-4.5 vs gpt-5.1,0.9690508842468262,0.9863601326942444,0.964840292930603
cancer/living-with-skin-cancer,korean,medium,gemini-3-pro vs gpt-5.1,0.9725508689880371,0.9861392974853516,0.957150916258494
cancer/living-with-skin-cancer,korean,medium,gpt-5.1 vs kimi-k2,0.9757561087608337,0.9868965744972229,0.9644300937652588
cancer/living-with-skin-cancer,korean,medium,claude-opus-4.5 vs gemini-3-pro,0.9899625182151794,0.9935774803161621,0.9807223478953043
cancer/living-with-skin-cancer,korean,medium,claude-opus-4.5 vs kimi-k2,0.9819858074188232,0.9936680793762207,0.9831644892692566
cancer/living-with-skin-cancer,korean,medium,gemini-3-pro vs kimi-k2,0.984712541103363,0.9932514429092407,0.9818362991015116
cancer/living-with-skin-cancer,russian,high,claude-opus-4.5 vs gpt-5.1,0.9931553602218628,0.9935249090194702,0.9745621532201767
cancer/living-with-skin-cancer,russian,high,gemini-3-pro vs gpt-5.1,0.9916293025016785,0.9954087734222412,0.9839673042297363
cancer/living-with-skin-cancer,russian,high,gpt-5.1 vs kimi-k2,0.9887189269065857,0.9893687963485718,0.9572348892688751
cancer/living-with-skin-cancer,russian,high,claude-opus-4.5 vs gemini-3-pro,0.9923995137214661,0.9945424199104309,0.9746961742639542
cancer/living-with-skin-cancer,russian,high,claude-opus-4.5 vs kimi-k2,0.9886501431465149,0.989503800868988,0.9654754400253296
cancer/living-with-skin-cancer,russian,high,gemini-3-pro vs kimi-k2,0.9891218543052673,0.9876002669334412,0.9473186731338501
cancer/living-with-skin-cancer,spanish,high,claude-opus-4.5 vs gpt-5.1,0.9961556196212769,0.9983777403831482,0.9939204156398773
cancer/living-with-skin-cancer,spanish,high,gemini-3-pro vs gpt-5.1,0.9970875382423401,0.9667823314666748,0.8158906012773514
cancer/living-with-skin-cancer,spanish,high,gpt-5.1 vs kimi-k2,0.9975822567939758,0.9982438087463379,0.9917657673358917
cancer/living-with-skin-cancer,spanish,high,claude-opus-4.5 vs gemini-3-pro,0.9970118999481201,0.9662442803382874,0.8196545302867889
cancer/living-with-skin-cancer,spanish,high,claude-opus-4.5 vs kimi-k2,0.9965721368789673,0.9983123540878296,0.9908436387777328
cancer/living-with-skin-cancer,spanish,high,gemini-3-pro vs kimi-k2,0.9976531267166138,0.9672843813896179,0.8151288598775863
cancer/living-with-skin-cancer,tagalog,low,claude-opus-4.5 vs gpt-5.1,0.9862275123596191,0.9930897355079651,0.9718261361122131
cancer/living-with-skin-cancer,tagalog,low,gemini-3-pro vs gpt-5.1,0.9895699620246887,0.9943317174911499,0.9713844299316406
cancer/living-with-skin-cancer,tagalog,low,gpt-5.1 vs kimi-k2,0.9846947193145752,0.9957082271575928,0.983610463142395
cancer/living-with-skin-cancer,tagalog,low,claude-opus-4.5 vs gemini-3-pro,0.9911572337150574,0.9956677556037903,0.9841105937957764
cancer/living-with-skin-cancer,tagalog,low,claude-opus-4.5 vs kimi-k2,0.9813629984855652,0.9934617280960083,0.9686133623123169
cancer/living-with-skin-cancer,tagalog,low,gemini-3-pro vs kimi-k2,0.9841399192810059,0.9939533472061157,0.967864167690277
cancer/living-with-skin-cancer,vietnamese,high,claude-opus-4.5 vs gpt-5.1,0.9907047748565674,0.9845723509788513,0.922681579987208
cancer/living-with-skin-cancer,vietnamese,high,gemini-3-pro vs gpt-5.1,0.9934037923812866,0.9837518334388733,0.9203113615512848
cancer/living-with-skin-cancer,vietnamese,high,gpt-5.1 vs kimi-k2,0.9888973832130432,0.9841046333312988,0.9249050915241241
cancer/living-with-skin-cancer,vietnamese,high,claude-opus-4.5 vs gemini-3-pro,0.9854528903961182,0.9941501617431641,0.9764261345068613
cancer/living-with-skin-cancer,vietnamese,high,claude-opus-4.5 vs kimi-k2,0.9890416264533997,0.9770446419715881,0.8885241647561392
cancer/living-with-skin-cancer,vietnamese,high,gemini-3-pro vs kimi-k2,0.9844232797622681,0.9743706583976746,0.8824189106623331
cancer/skin-cancer-tests-and-procedures,arabic,medium,claude-opus-4.5 vs gpt-5.1,0.9849374890327454,0.9847186207771301,0.9392143964767456
cancer/skin-cancer-tests-and-procedures,arabic,medium,gemini-3-pro vs gpt-5.1,0.9778302311897278,0.9773718118667603,0.9410244226455688
cancer/skin-cancer-tests-and-procedures,arabic,medium,gpt-5.1 vs kimi-k2,0.9864091873168945,0.9871629476547241,0.9683855295181274
cancer/skin-cancer-tests-and-procedures,arabic,medium,claude-opus-4.5 vs gemini-3-pro,0.9838449358940125,0.974302351474762,0.9109874367713928
cancer/skin-cancer-tests-and-procedures,arabic,medium,claude-opus-4.5 vs kimi-k2,0.9962904453277588,0.9874218702316284,0.95365469455719
cancer/skin-cancer-tests-and-procedures,arabic,medium,gemini-3-pro vs kimi-k2,0.9832687377929688,0.9764198064804077,0.938789713382721
cancer/skin-cancer-tests-and-procedures,chinese_simplified,high,claude-opus-4.5 vs gpt-5.1,0.9916340708732605,0.9916341304779053,0.9916341304779053
cancer/skin-cancer-tests-and-procedures,chinese_simplified,high,gemini-3-pro vs gpt-5.1,0.989589273929596,0.989589273929596,0.989589273929596
cancer/skin-cancer-tests-and-procedures,chinese_simplified,high,gpt-5.1 vs kimi-k2,0.9789783358573914,0.9789783358573914,0.9789783358573914
cancer/skin-cancer-tests-and-procedures,chinese_simplified,high,claude-opus-4.5 vs gemini-3-pro,0.9916580319404602,0.9916579127311707,0.9916579127311707
cancer/skin-cancer-tests-and-procedures,chinese_simplified,high,claude-opus-4.5 vs kimi-k2,0.9847660064697266,0.9847659468650818,0.9847659468650818
cancer/skin-cancer-tests-and-procedures,chinese_simplified,high,gemini-3-pro vs kimi-k2,0.988475501537323,0.988475501537323,0.988475501537323
cancer/skin-cancer-tests-and-procedures,haitian_creole,low,claude-opus-4.5 vs gpt-5.1,0.9894888401031494,0.9840851426124573,0.903563012679418
cancer/skin-cancer-tests-and-procedures,haitian_creole,low,gemini-3-pro vs gpt-5.1,0.9944918155670166,0.9836246967315674,0.9687320788701376
cancer/skin-cancer-tests-and-procedures,haitian_creole,low,gpt-5.1 vs kimi-k2,0.9878021478652954,0.983565092086792,0.9059873123963674
cancer/skin-cancer-tests-and-procedures,haitian_creole,low,claude-opus-4.5 vs gemini-3-pro,0.9912247657775879,0.9737796783447266,0.8931623101234436
cancer/skin-cancer-tests-and-procedures,haitian_creole,low,claude-opus-4.5 vs kimi-k2,0.9948377013206482,0.9905139803886414,0.9538815915584564
cancer/skin-cancer-tests-and-procedures,haitian_creole,low,gemini-3-pro vs kimi-k2,0.9904342293739319,0.9739314317703247,0.8957236210505167
cancer/skin-cancer-tests-and-procedures,korean,medium,claude-opus-4.5 vs gpt-5.1,0.9573439359664917,0.9696215391159058,0.8756675571203232
cancer/skin-cancer-tests-and-procedures,korean,medium,gemini-3-pro vs gpt-5.1,0.9668384790420532,0.9782232046127319,0.9483434110879898
cancer/skin-cancer-tests-and-procedures,korean,medium,gpt-5.1 vs kimi-k2,0.9597883820533752,0.9772639274597168,0.9218279272317886
cancer/skin-cancer-tests-and-procedures,korean,medium,claude-opus-4.5 vs gemini-3-pro,0.9680631160736084,0.9680500030517578,0.8854980766773224
cancer/skin-cancer-tests-and-procedures,korean,medium,claude-opus-4.5 vs kimi-k2,0.9868410229682922,0.9822936058044434,0.933295488357544
cancer/skin-cancer-tests-and-procedures,korean,medium,gemini-3-pro vs kimi-k2,0.9723547101020813,0.974550187587738,0.9379460662603378
cancer/skin-cancer-tests-and-procedures,russian,high,claude-opus-4.5 vs gpt-5.1,0.994819700717926,0.9871735572814941,0.9346917748451233
cancer/skin-cancer-tests-and-procedures,russian,high,gemini-3-pro vs gpt-5.1,0.9780042767524719,0.9719361662864685,0.8828391790390014
cancer/skin-cancer-tests-and-procedures,russian,high,gpt-5.1 vs kimi-k2,0.9798725247383118,0.9739758372306824,0.9221374869346619
cancer/skin-cancer-tests-and-procedures,russian,high,claude-opus-4.5 vs gemini-3-pro,0.9778609275817871,0.9794264435768127,0.9241286516189575
cancer/skin-cancer-tests-and-procedures,russian,high,claude-opus-4.5 vs kimi-k2,0.9829323887825012,0.9819651246070862,0.9618818044662476
cancer/skin-cancer-tests-and-procedures,russian,high,gemini-3-pro vs kimi-k2,0.9758261442184448,0.9840513467788696,0.9190099477767945
cancer/skin-cancer-tests-and-procedures,spanish,high,claude-opus-4.5 vs gpt-5.1,0.9977396130561829,0.9969751238822937,0.9677136540412903
cancer/skin-cancer-tests-and-procedures,spanish,high,gemini-3-pro vs gpt-5.1,0.9977673292160034,0.986893355846405,0.9721541404724121
cancer/skin-cancer-tests-and-procedures,spanish,high,gpt-5.1 vs kimi-k2,0.9948986172676086,0.9954275488853455,0.954730232556661
cancer/skin-cancer-tests-and-procedures,spanish,high,claude-opus-4.5 vs gemini-3-pro,0.9983271360397339,0.9884371161460876,0.9680459201335907
cancer/skin-cancer-tests-and-procedures,spanish,high,claude-opus-4.5 vs kimi-k2,0.9968032240867615,0.997046947479248,0.9831886986891428
cancer/skin-cancer-tests-and-procedures,spanish,high,gemini-3-pro vs kimi-k2,0.9966073632240295,0.9856199026107788,0.9527868032455444
cancer/skin-cancer-tests-and-procedures,tagalog,low,claude-opus-4.5 vs gpt-5.1,0.9894883632659912,0.9956222176551819,0.9839703838030497
cancer/skin-cancer-tests-and-procedures,tagalog,low,gemini-3-pro vs gpt-5.1,0.9463775753974915,0.9437964558601379,0.9240133663018545
cancer/skin-cancer-tests-and-procedures,tagalog,low,gpt-5.1 vs kimi-k2,0.9883872866630554,0.9947509765625,0.975676695505778
cancer/skin-cancer-tests-and-procedures,tagalog,low,claude-opus-4.5 vs gemini-3-pro,0.950255274772644,0.942133367061615,0.9306749502817789
cancer/skin-cancer-tests-and-procedures,tagalog,low,claude-opus-4.5 vs kimi-k2,0.99229496717453,0.9965718388557434,0.9777158300081888
cancer/skin-cancer-tests-and-procedures,tagalog,low,gemini-3-pro vs kimi-k2,0.9498962759971619,0.9422813057899475,0.9125993947188059
cancer/skin-cancer-tests-and-procedures,vietnamese,high,claude-opus-4.5 vs gpt-5.1,0.9950555562973022,0.9921141862869263,0.9697885683604649
cancer/skin-cancer-tests-and-procedures,vietnamese,high,gemini-3-pro vs gpt-5.1,0.9943138360977173,0.996547281742096,0.971592264516013
cancer/skin-cancer-tests-and-procedures,vietnamese,high,gpt-5.1 vs kimi-k2,0.9924938678741455,0.9840368628501892,0.9471366490636554
cancer/skin-cancer-tests-and-procedures,vietnamese,high,claude-opus-4.5 vs gemini-3-pro,0.9926987886428833,0.9931818246841431,0.9647781423160008
cancer/skin-cancer-tests-and-procedures,vietnamese,high,claude-opus-4.5 vs kimi-k2,0.9909350872039795,0.9896851181983948,0.9531638366835458
cancer/skin-cancer-tests-and-procedures,vietnamese,high,gemini-3-pro vs kimi-k2,0.9924371242523193,0.9856371283531189,0.9325803944042751
cancer/skin-cancer-treatments,arabic,medium,claude-opus-4.5 vs gpt-5.1,0.996172308921814,0.9663538336753845,0.8322521090507508
cancer/skin-cancer-treatments,arabic,medium,gemini-3-pro vs gpt-5.1,0.9806818962097168,0.9534721374511719,0.8227015107870101
cancer/skin-cancer-treatments,arabic,medium,gpt-5.1 vs kimi-k2,0.99408358335495,0.9664824604988098,0.8359851449728012
cancer/skin-cancer-treatments,arabic,medium,claude-opus-4.5 vs gemini-3-pro,0.9827601909637451,0.9840013980865479,0.9671419709920883
cancer/skin-cancer-treatments,arabic,medium,claude-opus-4.5 vs kimi-k2,0.9921026229858398,0.9954125285148621,0.9825187027454376
cancer/skin-cancer-treatments,arabic,medium,gemini-3-pro vs kimi-k2,0.9785681366920471,0.9838660955429077,0.9767265468835831
cancer/skin-cancer-treatments,chinese_simplified,high,claude-opus-4.5 vs gpt-5.1,0.982074499130249,0.9820745587348938,0.9820745587348938
cancer/skin-cancer-treatments,chinese_simplified,high,gemini-3-pro vs gpt-5.1,0.9804878234863281,0.9804878234863281,0.9804878234863281
cancer/skin-cancer-treatments,chinese_simplified,high,gpt-5.1 vs kimi-k2,0.977476179599762,0.977476179599762,0.977476179599762
cancer/skin-cancer-treatments,chinese_simplified,high,claude-opus-4.5 vs gemini-3-pro,0.9937621355056763,0.9937622547149658,0.9937622547149658
cancer/skin-cancer-treatments,chinese_simplified,high,claude-opus-4.5 vs kimi-k2,0.9932302832603455,0.9932303428649902,0.9932303428649902
cancer/skin-cancer-treatments,chinese_simplified,high,gemini-3-pro vs kimi-k2,0.9935351014137268,0.993535041809082,0.993535041809082
cancer/skin-cancer-treatments,haitian_creole,low,claude-opus-4.5 vs gpt-5.1,0.9873936772346497,0.9924386739730835,0.956293272972107
cancer/skin-cancer-treatments,haitian_creole,low,gemini-3-pro vs gpt-5.1,0.9892204999923706,0.993873655796051,0.9711048364639282
cancer/skin-cancer-treatments,haitian_creole,low,gpt-5.1 vs kimi-k2,0.9871728420257568,0.986565887928009,0.9664361357688904
cancer/skin-cancer-treatments,haitian_creole,low,claude-opus-4.5 vs gemini-3-pro,0.9914893507957458,0.9966432452201843,0.9750393629074097
cancer/skin-cancer-treatments,haitian_creole,low,claude-opus-4.5 vs kimi-k2,0.9885203242301941,0.9891411066055298,0.947682523727417
cancer/skin-cancer-treatments,haitian_creole,low,gemini-3-pro vs kimi-k2,0.9905306696891785,0.9895499348640442,0.9658146142959595
cancer/skin-cancer-treatments,korean,medium,claude-opus-4.5 vs gpt-5.1,0.984427809715271,0.9728160500526428,0.9407902657985687
cancer/skin-cancer-treatments,korean,medium,gemini-3-pro vs gpt-5.1,0.9833158254623413,0.9430524110794067,0.7789740152657032
cancer/skin-cancer-treatments,korean,medium,gpt-5.1 vs kimi-k2,0.9888508319854736,0.9410688281059265,0.7818299569189548
cancer/skin-cancer-treatments,korean,medium,claude-opus-4.5 vs gemini-3-pro,0.9861174821853638,0.9458953142166138,0.7931280434131622
cancer/skin-cancer-treatments,korean,medium,claude-opus-4.5 vs kimi-k2,0.9812672734260559,0.9383894801139832,0.7886356674134731
cancer/skin-cancer-treatments,korean,medium,gemini-3-pro vs kimi-k2,0.9869145154953003,0.9884328246116638,0.9794258077939352
cancer/skin-cancer-treatments,russian,high,claude-opus-4.5 vs gpt-5.1,0.9914564490318298,0.9725059866905212,0.8812992870807648
cancer/skin-cancer-treatments,russian,high,gemini-3-pro vs gpt-5.1,0.9930689930915833,0.9814962148666382,0.9193917989730835
cancer/skin-cancer-treatments,russian,high,gpt-5.1 vs kimi-k2,0.9889057278633118,0.9949337840080261,0.982404911518097
cancer/skin-cancer-treatments,russian,high,claude-opus-4.5 vs gemini-3-pro,0.9882241487503052,0.9765444993972778,0.8841639161109924
cancer/skin-cancer-treatments,russian,high,claude-opus-4.5 vs kimi-k2,0.9931941032409668,0.9719201922416687,0.8738368570804596
cancer/skin-cancer-treatments,russian,high,gemini-3-pro vs kimi-k2,0.9848464131355286,0.9812020659446716,0.9202575445175171
cancer/skin-cancer-treatments,spanish,high,claude-opus-4.5 vs gpt-5.1,0.9966930747032166,0.9785228967666626,0.8585939804712931
cancer/skin-cancer-treatments,spanish,high,gemini-3-pro vs gpt-5.1,0.9958937764167786,0.9763581156730652,0.8620178947846094
cancer/skin-cancer-treatments,spanish,high,gpt-5.1 vs kimi-k2,0.9951815605163574,0.9759607315063477,0.8498457123835882
cancer/skin-cancer-treatments,spanish,high,claude-opus-4.5 vs gemini-3-pro,0.9974625706672668,0.9974197745323181,0.9880574941635132
cancer/skin-cancer-treatments,spanish,high,claude-opus-4.5 vs kimi-k2,0.9974721670150757,0.9965604543685913,0.9830337643623352
cancer/skin-cancer-treatments,spanish,high,gemini-3-pro vs kimi-k2,0.9957958459854126,0.9942808151245117,0.9753249049186706
cancer/skin-cancer-treatments,tagalog,low,claude-opus-4.5 vs gpt-5.1,0.9924200773239136,0.9872658848762512,0.9402776757876078
cancer/skin-cancer-treatments,tagalog,low,gemini-3-pro vs gpt-5.1,0.992615282535553,0.9934134483337402,0.9665555159250895
cancer/skin-cancer-treatments,tagalog,low,gpt-5.1 vs kimi-k2,0.9907121062278748,0.9927764534950256,0.9661090274651846
cancer/skin-cancer-treatments,tagalog,low,claude-opus-4.5 vs gemini-3-pro,0.994738757610321,0.987470269203186,0.9276428918043772
cancer/skin-cancer-treatments,tagalog,low,claude-opus-4.5 vs kimi-k2,0.991750180721283,0.9898914098739624,0.9532657563686371
cancer/skin-cancer-treatments,tagalog,low,gemini-3-pro vs kimi-k2,0.9935134053230286,0.993662416934967,0.9572492440541586
cancer/skin-cancer-treatments,vietnamese,high,claude-opus-4.5 vs gpt-5.1,0.996820867061615,0.9917404651641846,0.974742727620261
cancer/skin-cancer-treatments,vietnamese,high,gemini-3-pro vs gpt-5.1,0.9909675121307373,0.9921833276748657,0.9274342060089111
cancer/skin-cancer-treatments,vietnamese,high,gpt-5.1 vs kimi-k2,0.9894658923149109,0.9921883940696716,0.952396103313991
cancer/skin-cancer-treatments,vietnamese,high,claude-opus-4.5 vs gemini-3-pro,0.989126443862915,0.9909985065460205,0.9298321860177177
cancer/skin-cancer-treatments,vietnamese,high,claude-opus-4.5 vs kimi-k2,0.9883996248245239,0.9934505224227905,0.9597343036106655
cancer/skin-cancer-treatments,vietnamese,high,gemini-3-pro vs kimi-k2,0.9936923384666443,0.9940152764320374,0.9556339297975812
immunize/flu_inactive,arabic,medium,claude-opus-4.5 vs gpt-5.1,0.9923034906387329,0.9910720586776733,0.9687785804271698
immunize/flu_inactive,arabic,medium,gemini-3-pro vs gpt-5.1,0.9587721228599548,0.9756779074668884,0.9453311065832773
immunize/flu_inactive,arabic,medium,gpt-5.1 vs kimi-k2,0.9833670854568481,0.9919441938400269,0.9720799326896667
immunize/flu_inactive,arabic,medium,claude-opus-4.5 vs gemini-3-pro,0.9561463594436646,0.980170488357544,0.9548049867153168
immunize/flu_inactive,arabic,medium,claude-opus-4.5 vs kimi-k2,0.9828028082847595,0.9927312731742859,0.9695279995600382
immunize/flu_inactive,arabic,medium,gemini-3-pro vs kimi-k2,0.9575579762458801,0.9822607040405273,0.9524703323841095
immunize/flu_inactive,chinese_simplified,high,claude-opus-4.5 vs gpt-5.1,0.9436648488044739,0.9436649084091187,0.9436649084091187
immunize/flu_inactive,chinese_simplified,high,gemini-3-pro vs gpt-5.1,0.9543989896774292,0.9543989896774292,0.9543989896774292
immunize/flu_inactive,chinese_simplified,high,gpt-5.1 vs kimi-k2,0.9565029740333557,0.9565030932426453,0.9565030932426453
immunize/flu_inactive,chinese_simplified,high,claude-opus-4.5 vs gemini-3-pro,0.9004034399986267,0.9004034996032715,0.9004034996032715
immunize/flu_inactive,chinese_simplified,high,claude-opus-4.5 vs kimi-k2,0.899060070514679,0.8990601897239685,0.8990601897239685
immunize/flu_inactive,chinese_simplified,high,gemini-3-pro vs kimi-k2,0.980640709400177,0.9806408286094666,0.9806408286094666
immunize/flu_inactive,haitian_creole,low,claude-opus-4.5 vs gpt-5.1,0.8819240927696228,0.9878877997398376,0.806154591696603
immunize/flu_inactive,haitian_creole,low,gemini-3-pro vs gpt-5.1,0.9687564373016357,0.99022376537323,0.9295939888272967
immunize/flu_inactive,haitian_creole,low,gpt-5.1 vs kimi-k2,0.9616990089416504,0.9888262748718262,0.9280045117650714
immunize/flu_inactive,haitian_creole,low,claude-opus-4.5 vs gemini-3-pro,0.873773992061615,0.984865665435791,0.7605397871562413
immunize/flu_inactive,haitian_creole,low,claude-opus-4.5 vs kimi-k2,0.8691572546958923,0.9862015843391418,0.7683951258659363
immunize/flu_inactive,haitian_creole,low,gemini-3-pro vs kimi-k2,0.9839743971824646,0.9924747347831726,0.9623334407806396
immunize/flu_inactive,korean,medium,claude-opus-4.5 vs gpt-5.1,0.9477289915084839,0.9658182263374329,0.8127533793449402
immunize/flu_inactive,korean,medium,gemini-3-pro vs gpt-5.1,0.9519122838973999,0.9699161052703857,0.928805160522461
immunize/flu_inactive,korean,medium,gpt-5.1 vs kimi-k2,0.9442178010940552,0.9780847430229187,0.9125544548034668
immunize/flu_inactive,korean,medium,claude-opus-4.5 vs gemini-3-pro,0.9161449670791626,0.9504737257957458,0.7877885222434997
immunize/flu_inactive,korean,medium,claude-opus-4.5 vs kimi-k2,0.9183237552642822,0.9695304036140442,0.7919613718986511
immunize/flu_inactive,korean,medium,gemini-3-pro vs kimi-k2,0.9476286768913269,0.9672167301177979,0.9397212505340576
immunize/flu_inactive,russian,high,claude-opus-4.5 vs gpt-5.1,0.9188636541366577,0.9837115406990051,0.7952601114908854
immunize/flu_inactive,russian,high,gemini-3-pro vs gpt-5.1,0.9690412282943726,0.9896051287651062,0.934322585662206
immunize/flu_inactive,russian,high,gpt-5.1 vs kimi-k2,0.9902872443199158,0.9888758659362793,0.9396679997444153
immunize/flu_inactive,russian,high,claude-opus-4.5 vs gemini-3-pro,0.8838368058204651,0.9778514504432678,0.7638824582099915
immunize/flu_inactive,russian,high,claude-opus-4.5 vs kimi-k2,0.9061229825019836,0.977799654006958,0.7677861948808035
immunize/flu_inactive,russian,high,gemini-3-pro vs kimi-k2,0.9762383699417114,0.991376519203186,0.9554967482884725
immunize/flu_inactive,spanish,high,claude-opus-4.5 vs gpt-5.1,0.8847471475601196,0.9865306615829468,0.7340735048055649
immunize/flu_inactive,spanish,high,gemini-3-pro vs gpt-5.1,0.9858216643333435,0.9951436519622803,0.9758236780762672
immunize/flu_inactive,spanish,high,gpt-5.1 vs kimi-k2,0.9893748760223389,0.9799257516860962,0.8898669630289078
immunize/flu_inactive,spanish,high,claude-opus-4.5 vs gemini-3-pro,0.8933394551277161,0.9846827983856201,0.726247888058424
immunize/flu_inactive,spanish,high,claude-opus-4.5 vs kimi-k2,0.9039598703384399,0.9792646169662476,0.7101125568151474
immunize/flu_inactive,spanish,high,gemini-3-pro vs kimi-k2,0.9896681308746338,0.9793471097946167,0.8898712284862995
immunize/flu_inactive,tagalog,low,claude-opus-4.5 vs gpt-5.1,0.9610221982002258,0.9825091361999512,0.8971306511334011
immunize/flu_inactive,tagalog,low,gemini-3-pro vs gpt-5.1,0.9379197359085083,0.959648609161377,0.8017160706222057
immunize/flu_inactive,tagalog,low,gpt-5.1 vs kimi-k2,0.9326104521751404,0.9780573844909668,0.8811029025486538
immunize/flu_inactive,tagalog,low,claude-opus-4.5 vs gemini-3-pro,0.980370283126831,0.9749071598052979,0.8760908432304859
immunize/flu_inactive,tagalog,low,claude-opus-4.5 vs kimi-k2,0.9754583835601807,0.9925304055213928,0.9670479638235909
immunize/flu_inactive,tagalog,low,gemini-3-pro vs kimi-k2,0.9748924970626831,0.9695578217506409,0.8532220460474491
immunize/flu_inactive,vietnamese,high,claude-opus-4.5 vs gpt-5.1,0.9135934710502625,0.9865314960479736,0.7320409566164017
immunize/flu_inactive,vietnamese,high,gemini-3-pro vs gpt-5.1,0.9720727205276489,0.9843475222587585,0.8760461409886678
immunize/flu_inactive,vietnamese,high,gpt-5.1 vs kimi-k2,0.9744970798492432,0.9890662431716919,0.9424652382731438
immunize/flu_inactive,vietnamese,high,claude-opus-4.5 vs gemini-3-pro,0.8849759101867676,0.9844539165496826,0.6728930241531796
immunize/flu_inactive,vietnamese,high,claude-opus-4.5 vs kimi-k2,0.8948542475700378,0.9869073033332825,0.7284406498074532
immunize/flu_inactive,vietnamese,high,gemini-3-pro vs kimi-k2,0.9788681864738464,0.9838584065437317,0.8586917850706313
immunize/hepatitis_b,arabic,medium,gemini-3-pro vs gpt-5.1,0.9833400845527649,0.973261833190918,0.8433409886700767
immunize/hepatitis_b,arabic,medium,gpt-5.1 vs kimi-k2,0.9805478453636169,0.9942617416381836,0.9711473882198334
immunize/hepatitis_b,arabic,medium,gemini-3-pro vs kimi-k2,0.9727144837379456,0.9726923704147339,0.8320242719990867
immunize/hepatitis_b,chinese_simplified,high,claude-opus-4.5 vs gpt-5.1,0.8672527074813843,0.8672527074813843,0.8672527074813843
immunize/hepatitis_b,chinese_simplified,high,gemini-3-pro vs gpt-5.1,0.9349303245544434,0.9349302649497986,0.9349302649497986
immunize/hepatitis_b,chinese_simplified,high,gpt-5.1 vs kimi-k2,0.962710976600647,0.962710976600647,0.962710976600647
immunize/hepatitis_b,chinese_simplified,high,claude-opus-4.5 vs gemini-3-pro,0.8023654222488403,0.8023653626441956,0.8023653626441956
immunize/hepatitis_b,chinese_simplified,high,claude-opus-4.5 vs kimi-k2,0.8329413533210754,0.8329412937164307,0.8329412937164307
immunize/hepatitis_b,chinese_simplified,high,gemini-3-pro vs kimi-k2,0.933954656124115,0.933954656124115,0.933954656124115
immunize/hepatitis_b,haitian_creole,low,claude-opus-4.5 vs gpt-5.1,0.983720600605011,0.9878972768783569,0.8269498944282532
immunize/hepatitis_b,haitian_creole,low,gemini-3-pro vs gpt-5.1,0.8168784976005554,0.9745430946350098,0.7017265744507313
immunize/hepatitis_b,haitian_creole,low,gpt-5.1 vs kimi-k2,0.8604145646095276,0.9731152057647705,0.7043061889708042
immunize/hepatitis_b,haitian_creole,low,claude-opus-4.5 vs gemini-3-pro,0.8222946524620056,0.9701029062271118,0.7357778378895351
